Mrs,Owens,Cheryl,Gina,Saskatoon,12,Canada,S7W,1-(453)593-8034,cowensao@psu.edu,570ac61990e115582cc022069d6cf5b12152645cbbc84ae8b724a4f20ebe0492,Integrated,3
Dr,Johnson,Ruth,Dayton,Moosomin,6,Canada,H4J,1-(763)221-1615,rjohnsonap@ezinearticles.com,8312ce4315baf8644543d7be2de26aa667894424e0fe13ccf881b227bde44d1b,client-driven,1
Mr,Austin,Anthony,Orin,Waterloo,5,Canada,V9J,1-(235)178-7024,aaustinaq@goo.gl,325e04f0975a54fcbf904fe4ca81cc8a807317501a8cbb368af2e24db375110c,Polarised,2
Dr,Dixon,Charles,Victoria,North Saanich,7,Canada,K6A,1-(273)247-3103,cdixonar@washingtonpost.com,9e287db517cbae41680ec87b7167030425131f3757abdceda759ef7954dcb55f,contingency,1
Honorable,Lopez,Johnny,Lighthouse Bay,Unity,6,Canada,J8R,1-(293)702-4950,jlopezas@shareasale.com,851cc334f49dfb4030f54a06f08a76ba572dc18a8406910551a12ffc30bf2cd7,software,4
Rev,Woods,Debra,Muir,Lac-Brome,6,Canada,L9G,1-(937)691-3029,dwoodsat@delicious.com,13ef75be08546683da24048a749ac51b35ecc1e3b01f404a302ff7abf7088831,executive,2
Mrs,Torres,Julia,Lake View,Belfast,13,Canada,L6S,1-(721)944-0870,jtorresau@tmall.com,2139956ff7bd74f720fc8938ab90264fe0db0c38ff77d68fe2078f7601f9946e,forecast,4
Dr,Kim,Joseph,Lighthouse Bay,Amherst,1,Canada,B4H,1-(877)892-8595,jkimav@state.gov,24219dd60db77e64f160368c2a23832b45ea52cccd6cabaec885eaabe04a8eaf,Public-key,1
Honorable,Reyes,Russell,Grover,Waterloo,10,Canada,N2L,1-(948)690-6117,rreyesaw@pcworld.com,2574de0c6e0928bf3c5902624f720c5eef18b898632fa76cd875b43c4fc1e299,matrices,5
Honorable,Foster,Frances,Warbler,Cochrane,4,Canada,T4C,1-(700)222-5384,ffosterax@amazon.co.jp,8188aa2c9508f556fc502c700bb9fe58fd48a446135e2bd372de91d39f624ceb,Proactive,1
Mrs,Griffin,Brian,Dryden,Côte-Saint-Luc,3,Canada,H7V,1-(983)693-1866,bgriffinay@instagram.com,e71b58959136a05b97cadf8bae783d32e6e32aab87cada84f9b8b341055e6865,Versatile,1
Honorable,Bowman,Carolyn,Miller,Wabana,9,Canada,V7X,1-(171)331-8007,cbowmanaz@blogspot.com,a87cc4ee90630a976ff781b830325dec3396162bb6d4b7c117f56041291c1df0,Team-oriented,2
Mrs,Richardson,Janice,Miller,Saint-Jérôme,2,Canada,J7Z,1-(762)696-8979,jrichardsonb0@blogspot.com,33f2748f4039f66cd7d2d1b9e7d69759bac5ae3842c7c01065b911dcc6d6617c,Public-key,2
Ms,Hudson,Diana,Coleman,Shediac,1,Canada,E4P,1-(417)249-3790,dhudsonb1@who.int,9212155062c0a21fc38ef5899093179d099367d709a9be327c8777f82cc35e94,data-warehouse,5
Dr,Foster,Michelle,Sheridan,Saint-Félicien,10,Canada,G8K,1-(749)924-4353,mfosterb2@free.fr,a1380fa75e5ebddbd0f7cdd222392028198ad4dd41593aa2dd267e442eb05c01,methodical,1
Ms,Watson,Linda,Spenser,Rosthern,12,Canada,B0L,1-(738)514-7022,lwatsonb3@shutterfly.com,6b3d84734d9aaeb47db45f2232254afbf464f6cd9004b1bd9ea5a55693afbb18,task-force,1
Rev,Porter,Raymond,Karstens,Carleton Place,11,Canada,K7C,1-(320)504-5797,rporterb4@storify.com,fadf2a53aefb44b6073ad4753e2f304887349d22e3c1995e79040e3e05471f52,open system,1
Dr,Foster,Sean,Clove,Mount Pearl,7,Canada,A1N,1-(593)565-7844,sfosterb5@youku.com,7c55622d6d2627f58213c91975f0504bf6229706092b6ad27552d67ff57d7f33,migration,4
Mrs,Welch,Nicole,Surrey,Lebel-sur-Quévillon,6,Canada,N2A,1-(567)495-4000,nwelchb6@bbb.org,6af5cabf867cc0787fe85f1aa1c05fafb233e9f072c53fdf1e737738e52fcc7c,tangible,3
Mr,Campbell,Jacqueline,Maple,Notre-Dame-des-Prairies,10,Canada,K6V,1-(877)513-1615,jcampbellb7@cafepress.com,eaff49e29d99a8913ae190e63b19162831e02141f382fd86767f19ca9e00be17,core,4
Dr,Cole,William,Forest,Aldergrove,1,Canada,V4W,1-(139)463-9916,wcoleb8@elegantthemes.com,dd291768bb2d097ce6c923b28817c66d5b3ac9b5d0d5e1f747b0ed187297b576,customer loyalty,4
Dr,Ryan,Cheryl,Clyde Gallagher,Kentville,9,Canada,B4N,1-(451)721-6704,cryanb9@mashable.com,4565b3816af4e20878e723f2448cb100c22b20965d6b74b4e3b0415b1fccc1a4,tertiary,5
Dr,Turner,Frank,Washington,Keswick,3,Canada,L4P,1-(736)803-8476,fturnerba@altervista.org,43ca6f2448c664b99ae582c682e2f84cd04b96812224fd943b778fd4f0f2c6dc,Grass-roots,2
Rev,Thompson,Dorothy,La Follette,Peace River,5,Canada,T8S,1-(399)882-9875,dthompsonbb@shareasale.com,647e4e47e3aa3b2f9cc25e98c3d83391111745ad5e395c5f9e7942d07a940e38,dedicated,2
Mr,Collins,Willie,Susan,Lac du Bonnet,8,Canada,H4S,1-(361)406-0275,wcollinsbc@mashable.com,a77341556107eb0bbdf336956e23fc70e8a0b38c0809e01aa1354ba9373d0b37,functionalities,3
Mr,Powell,Frances,Portage,Hudson,7,Canada,J0N,1-(893)789-6991,fpowellbd@lycos.com,51bba3ef71bccae7b86df32324755db2e2c9c0f9de4662834cf14d1fbccc9958,help-desk,4
Rev,Brooks,Nancy,Lakewood Gardens,Watrous,10,Canada,L9T,1-(560)360-8813,nbrooksbe@google.com.hk,76f2d1b3fc39142bfb6ccde516e1ea103570433d905bd2957b296b5b7117c3b9,Self-enabling,4
Ms,Martinez,Catherine,Brentwood,Spirit River,7,Canada,V2G,1-(880)299-2293,cmartinezbf@cafepress.com,9fdb376d5656062bcb910ac526d2b5c4b7791a908cb94182c4ef111062e82c53,Reactive,1
Mr,Mason,Joshua,Eliot,Prince Rupert,10,Canada,V8J,1-(247)482-9020,jmasonbg@drupal.org,48288842571b9e87e4c7da6282aae25cd9752ce374d3640c525e87f8386a1ebe,explicit,1
Mr,Montgomery,Alice,Rieder,Gibsons,10,Canada,L6R,1-(794)805-5253,amontgomerybh@csmonitor.com,fa8d468c9da78257ca47e99f443578da1f0f6d911755f8bd00bfd1caa62809fc,empowering,3
Dr,Harrison,Evelyn,Northland,High Prairie,4,Canada,L8N,1-(573)563-5639,eharrisonbi@sogou.com,5e32b6a955d3d80dba2567a9a875bd2c5c788ba34e1db6b43a0b382c13c2d318,background,2
Mr,Bell,Lois,Arizona,Bay Roberts,12,Canada,V3B,1-(689)872-8646,lbellbj@whitehouse.gov,3b94324af9c85406f3474cac0c84bcedaff6f7621bd40160b966d31074f7c589,real-time,2
Honorable,Ortiz,Timothy,Gerald,Maple Creek,9,Canada,P3L,1-(756)424-5625,tortizbk@gravatar.com,f25cdddd733e279fced1851fae9c1b993ca78773ccb4c919f6cfe677ac61e987,cohesive,1
Mrs,Knight,Russell,Crownhardt,Nicolet,3,Canada,J3T,1-(666)444-2989,rknightbl@wikispaces.com,e194647c198748dccef396ef0ee8fc5ba0f9a8efb45861f324ea76b4e0cb9e81,Cloned,4
Rev,Matthews,Catherine,Muir,Sainte-Thérèse,4,Canada,J7G,1-(773)242-3812,cmatthewsbm@jiathis.com,2f9f4ea24f939101d7eaabd636904de2e43c2a5881afcc3a6e655d43926b4c03,Stand-alone,2
Ms,Mendoza,Sara,Crest Line,Abbotsford,4,Canada,L9T,1-(103)763-2966,smendozabn@jalbum.net,421bed5bb6592d55e71e76b331aa21f19da35f5d77dd438433ac0a6a88432e9e,concept,4
Dr,Greene,Joan,Schurz,Dieppe,13,Canada,E1A,1-(712)334-1145,jgreenebo@icq.com,1e7805c2885088f4e3fbe1acf1f3784309b227e7cc063796108c99258541c7b7,Proactive,4
Rev,Lawrence,Alan,Anhalt,Cornwall,12,Canada,L4E,1-(396)828-3155,alawrencebp@acquirethisname.com,6b7a858c9817c35e97206749e606e21e87a832d4239456747445b8651d3a6b63,Enhanced,5
Honorable,Gonzalez,Doris,Swallow,Abbotsford,5,Canada,L9T,1-(730)171-3021,dgonzalezbq@sun.com,a65a2655febab627fcf1f81491d0de2dcd87d5d4b1288bcbca42199d4773f9c4,middleware,3
Mr,Jacobs,Bonnie,Dixon,Blainville,12,Canada,J7J,1-(859)994-5741,bjacobsbr@gov.uk,152b7841c25757f83cb2e7f0bfbf9d2f813b4f11c28fedcbb46e9c0930341914,Total,4
Honorable,Stanley,Harry,Maywood,Sainte-Thérèse,13,Canada,J7G,1-(299)530-9903,hstanleybs@samsung.com,cd73f24df06b514891245c064d57c9a1fa628fff8dda893c9c2a80af49541be3,focus group,2
Honorable,Young,Arthur,Moland,Oshawa,8,Canada,L1K,1-(224)411-3631,ayoungbt@mozilla.com,92d167ab06ac35570602b12158dd395241ea32f1621dc88f40a4aa3160bb0599,extranet,3
Mrs,Mcdonald,Wayne,Division,Melfort,6,Canada,B3H,1-(867)616-6968,wmcdonaldbu@elpais.com,cbe37f40e6d3f13702f69cdfa55f2135b4c55b905bd60a203ace60492501bd74,open system,4
Mr,Rose,Brandon,Meadow Vale,Marystown,12,Canada,L2N,1-(610)250-3789,brosebv@gnu.org,d7c8c2ed326d24cf683d128276478eba40ea044478df32a2d09baab7236f6a07,Horizontal,1
Honorable,Carr,Carol,Lakewood Gardens,Mattawa,3,Canada,V5M,1-(466)340-0929,ccarrbw@nhs.uk,632e9ffee1a1cc7da90ccebff03f5a4f117277a203e07e8bdd636fe8201a8be4,explicit,4
Mr,Wagner,Lillian,Colorado,Cap-Santé,10,Canada,N0H,1-(697)302-8566,lwagnerbx@flickr.com,7ea56c059a0a74722250b4f2522c1b602a126ffdee8794f72a0cadccbd7b3574,Integrated,2
Dr,Collins,Linda,Mariners Cove,Ferme-Neuve,11,Canada,V5Y,1-(669)991-0621,lcollinsby@hc360.com,c2a5447c8a4a0ce9a32130e4c8377608fb27fad02fc7a0b22811cdeec552ab9f,Pre-emptive,3
Ms,Alvarez,Ryan,Anderson,Montréal,4,Canada,H5B,1-(369)182-7481,ralvarezbz@elegantthemes.com,ff1baacabb7190af3fdac9733a4f578aa189153964e558234a0c576bb9c18b20,Horizontal,4
Rev,Coleman,Patricia,Gulseth,Agassiz,13,Canada,B2E,1-(748)359-8697,pcolemanc0@msu.edu,b9453d621030f87d4c6ccb8ab81b10ddb792eed41422f03bcb4d33581a76358e,Object-based,1
Mr,Hunter,Timothy,2nd,Saint Andrews,2,Canada,E5B,1-(604)473-4750,thunterc1@xing.com,6a6f2363b9e756fc37fed3773ef29cd60506cf1567e697f530bce6a67bfb653e,orchestration,2
Rev,Crawford,Nancy,Orin,Watrous,6,Canada,L9T,1-(529)447-7883,ncrawfordc2@chicagotribune.com,c95b7bd0c16c2801d669997f471de37ee1f84a615ada6dd970bf07ad0d2a6c9f,Diverse,3
Ms,Baker,Nancy,Dottie,Albanel,8,Canada,G8M,1-(894)727-5063,nbakerc3@home.pl,a46760e37642e8159597cef5265ce0f607d820ce81116d60baea400572a9052e,solution,4
Mr,Rose,Deborah,Schiller,Kamloops,3,Canada,H9P,1-(553)400-5774,drosec4@admin.ch,5d9eac5528504d3e78672f5faab3e3eba21ef13eab8604b394c46647d3157653,artificial intelligence,3
Honorable,Fernandez,Aaron,Pierstorff,Clarence-Rockland,3,Canada,K4K,1-(908)559-7699,afernandezc5@ebay.co.uk,29ec15ce214b9bebe976f4ed52ca3e0a30e477dc1f754fb0429ba5fdb5cb347f,Pre-emptive,2
Mr,Ellis,Brandon,Sugar,Dalmeny,9,Canada,M4P,1-(525)489-1685,bellisc6@sphinn.com,1f6a5ce3f9c5cd54b87df93569d2e18f96acfdb64ddae5dff6e44880b8f399c1,Reactive,2
Ms,Gonzales,Dennis,Bashford,Lewisporte,2,Canada,M2K,1-(183)624-1193,dgonzalesc7@senate.gov,68f501b9d0692c8bf82b3c7e4e47cffedd8d83edaa949648f1449224c8c69c17,interface,4
Ms,Perez,Andrea,Pepper Wood,Daveluyville,13,Canada,R3P,1-(881)870-1632,aperezc8@sourceforge.net,50bde5d1e1eb963a2734ed683497ef589f3b37c42ceed16825738cbc2d9aa8d1,web-enabled,4
Honorable,Knight,Larry,Mendota,Pilot Butte,3,Canada,N8M,1-(441)258-2689,lknightc9@yahoo.com,256872809d666dc4efb664f8c9f2f0fd16edbe9501b52abb6d9a11c163335130,Customizable,2
Honorable,Hicks,Douglas,Northland,Kamsack,1,Canada,R2J,1-(264)600-0300,dhicksca@xing.com,a9796441b3da531dde727035cffdd1e1302e8dca9d9e7f6b0263a7162e9d4b11,zero administration,1
Mrs,Cruz,Diane,South,Ottawa,11,Canada,J8Y,1-(679)309-8425,dcruzcb@chicagotribune.com,95f2997b9d19ed0abccfdbcc6306d97e21f6790ef3c91a6c3094405bd522cb16,toolset,5
Rev,Day,Albert,Weeping Birch,Taber,4,Canada,T1G,1-(419)839-4503,adaycc@mashable.com,3ad2778d806f44263675bbe2d977d954e26924470bae4bea1471577fcebc7c3b,Intuitive,2
Ms,Davis,Todd,Westerfield,Richibucto,8,Canada,E4W,1-(963)373-7749,tdaviscd@joomla.org,a25b9e827c940ca77e287c05617682633d3c84d629ef0188980dd1bf52451d6c,capacity,5
Mrs,Cruz,Pamela,Debra,Nelson,8,Canada,V1L,1-(507)857-7209,pcruzce@hp.com,36ac871a87b880ff6140d12a9bf7dac1cb24a1418deee2b751ac73dd98c70bea,extranet,4
Mrs,Lynch,Jimmy,Mallard,Calmar,4,Canada,S0G,1-(197)612-3814,jlynchcf@addtoany.com,6fbffdf7249fc8a4347fb4f7c06058a098fd86786a53ec5637186512eedc4a42,Re-engineered,2
Mrs,Gibson,Antonio,Pond,Norman Wells,12,Canada,H3G,1-(656)243-4468,agibsoncg@canalblog.com,cd32184f9002eb7c82386eaa9e4602722efbb23a8dcbc5f949253044c1395409,Focused,2
Mr,Bowman,Gregory,Maple,Saint-Lambert-de-Lauzon,2,Canada,V6L,1-(373)143-7091,gbowmanch@omniture.com,d02f243b24a6c8188bf117f95a75b3da48b4b7efd250579550f0fe4badcd3ef6,Automated,4
Honorable,Elliott,Christina,Myrtle,Okanagan,4,Canada,T0P,1-(695)256-9109,celliottci@blog.com,0b722e591d73ad301e2c4df88b2e0584243fa2b1c8fadf1a448333336573f9e2,Managed,2
Rev,Hart,Christine,Vahlen,Metchosin,4,Canada,V9C,1-(434)775-2400,chartcj@ed.gov,e7a4aa3a65da39819b1e4126ab86beb34f408b45197df01192d447799c5e3f09,superstructure,4
Dr,Perkins,Russell,Burning Wood,Saint-Tite,6,Canada,G8B,1-(212)714-1372,rperkinsck@desdev.cn,33c7de67707489f5c4c6a54ecf748de3a528c61f181bfe3a33d108a21d8fd622,Sharable,1
Honorable,Murray,Angela,Butterfield,Casselman,12,Canada,G8A,1-(845)772-2015,amurraycl@homestead.com,6e4151dceff47a5d3e53fa1c6e26c952ebd986c127d7b6bf2bf89c1f9717eb3d,Adaptive,5
Mr,Stephens,Antonio,Mandrake,Bay Roberts,12,Canada,V3B,1-(846)800-8800,astephenscm@state.tx.us,a745993918149d238993ed5f021a09a08ecd1b7741b303555ad86f2dc7124187,encompassing,1
Honorable,Wilson,Sean,Forest Run,Olds,1,Canada,T4H,1-(499)908-3205,swilsoncn@topsy.com,7da7a892512ed347e337200495682879b043b5aea73b489dce32183cf0b8f75c,mission-critical,5
Mrs,Daniels,Ernest,Barnett,Carman,4,Canada,A8A,1-(985)562-9748,edanielsco@topsy.com,e00eec51839513770080384a3258bba7b94b17bbe3b9ef5f9f1c3239f3fb2ed6,3rd generation,4
Rev,Morrison,Christopher,Melrose,Saint-Augustin,5,Canada,G5J,1-(905)388-1884,cmorrisoncp@upenn.edu,f762dd983c64c9b4ccb809a7a971d22ec47656cbfe7b6c1c116c982089973340,attitude-oriented,5
Mr,Hughes,Sean,Dennis,Lillooet,11,Canada,H9G,1-(279)495-1506,shughescq@dot.gov,add4f3fd45bd2e7f3fdc6881aead696ff1ff6b472d469ba833304c829b640ccb,Decentralized,3
Mrs,Wagner,Peter,Talisman,St. Catharines,12,Canada,L2P,1-(489)926-4771,pwagnercr@netvibes.com,2972295c56c0e83d396b4557ef0c94a596a1d395e7fd324ef3c72273d5ad9668,circuit,5
Dr,Moreno,Nicholas,Schiller,La Ronge,8,Canada,J9P,1-(565)634-4779,nmorenocs@csmonitor.com,c061d07c6aaaaa74301bb6c60d26365d5204e8fa3f42c9d9ae9fa77defed2755,dedicated,4
Ms,Gray,Jennifer,Macpherson,Mont-Joli,2,Canada,G5H,1-(140)242-2917,jgrayct@ucoz.ru,5be6c1d5fbe9c929d94111ee756d205e4a519a7c8f68055f700eb4f57d841f1c,support,3
Honorable,Harvey,Sara,Crescent Oaks,Labrador City,9,Canada,A2V,1-(502)883-1738,sharveycu@example.com,9c1828785686c2a3c1e77607869844116c9ec62e3e18966c1ee416fe54520e74,attitude-oriented,1
Dr,Armstrong,Lawrence,Lakeland,Sicamous,3,Canada,G2L,1-(405)301-1541,larmstrongcv@ca.gov,066b863b74c37d21c0a579b6ea4028ae02d74850e51a5d007bea990840d933f2,strategy,3
Ms,Myers,Donna,Elgar,Pont-Rouge,12,Canada,G3H,1-(159)643-6464,dmyerscw@vk.com,23f854bf1ac1c3951c9f0a62f9eb9bbd3e8b569ac1d2e755b7319b2a6f30e611,knowledge base,4
Mrs,Alvarez,John,Ryan,Sechelt,5,Canada,K1B,1-(953)771-6590,jalvarezcx@soundcloud.com,d131b93b84f4511d37de6b77e1b63924e62d3bbbd258f8338386f7954d9b43d2,help-desk,4
Mr,Evans,Anthony,Calypso,Atikokan,2,Canada,K1Y,1-(756)826-0529,aevanscy@dion.ne.jp,9f171d051655e26453eb57645f4f4926c7921177dd38a828e607feeefe09a108,infrastructure,4
Mrs,Kim,Thomas,Longview,Milton,5,Canada,L9T,1-(837)987-0001,tkimcz@livejournal.com,268096acaa34b899267619cccdc4e4dd5b463b505b2565ce6ee9ecfc62474901,Sharable,2
Dr,Mccoy,Rose,Macpherson,Wolfville,8,Canada,B4P,1-(467)200-1145,rmccoyd0@ycombinator.com,f95ee5b3e2797b2b4dfb7b2239f47ae618923ad79064ff7a3884bdca1eb587fc,holistic,1
Honorable,Reid,Christine,Ohio,Pangnirtung,7,Canada,M5T,1-(156)353-6734,creidd1@diigo.com,c791b9fe3075d8452ae8479d7c0ad4cb96daf4a8aedbfdc7e8d239715987fa12,Public-key,4
Ms,Hicks,Tina,Delladonna,Sussex,10,Canada,E4E,1-(769)666-0708,thicksd2@eventbrite.com,968426c073848cf7675866bc8cc168b150b157703bebcb6c8e75e2873c517d7c,frame,2
Mrs,Reid,Janet,Amoth,Timmins,9,Canada,P4P,1-(515)333-7644,jreidd3@feedburner.com,6db8ec281eeac4124619326d1dfb48efe2ab40acd9d7c8bd51aa07cce868ff57,approach,5
Ms,Matthews,Walter,Manley,Papineauville,10,Canada,G5N,1-(895)943-2202,wmatthewsd4@oracle.com,87da666aa041258ca069c77931d0dd7965b3fb46d35fe3fabe25f5f46fd69ff9,superstructure,5
Dr,Rodriguez,Jason,Fieldstone,Richmond,3,Canada,V6Z,1-(440)872-0042,jrodriguezd5@nps.gov,d85dd5b1a4efa539fba4206c2c1fa1ae60c90c8e9c10ba8a8200f0fe8b70f348,approach,1
Dr,Gray,Jane,Tomscot,Timmins,8,Canada,P4P,1-(650)146-9062,jgrayd6@uol.com.br,6d685a167679b02c29b162b866a265151a335695a6ec67b3893d4c7ef5dc8b45,archive,4
Mrs,Ellis,Pamela,Westend,Kugluktuk,8,Canada,T5C,1-(235)152-7565,pellisd7@redcross.org,0938b295230a155bd804eb5cd8970e7541f5557a509db4afd4e78c07b0d1fc9e,Virtual,4
Ms,Ryan,Carl,Dixon,Fort Smith,4,Canada,L4S,1-(751)632-6388,cryand8@mit.edu,5ba2b39421de2a2a64cf4dae3d657a32ac090fac7b833ecac5e5936867a22d5d,hub,1
Rev,Mills,Harry,Summerview,La Broquerie,8,Canada,L2G,1-(371)485-0688,hmillsd9@stanford.edu,802dbb8b6c969bb9d76a08052be94fcc0666feb23aca7c489c34d22b0ecc41ed,optimal,3
Honorable,Russell,Donna,Londonderry,Ashcroft,13,Canada,L0R,1-(244)823-6391,drussellda@yellowbook.com,215016747430a43b95980a7840cf4b879e8e7d91cccd2445642ffa4029309d30,Reduced,3
Mrs,Jordan,Ann,Anhalt,Oak Bay,5,Canada,V8S,1-(361)297-9447,ajordandb@topsy.com,c89cf18cdd8049a5f1e6780e9b7cb91fafeaa8469126bcaa1865e0432c925d8e,product,3
Rev,Adams,Alan,Wayridge,Wingham,4,Canada,T5K,1-(558)451-9880,aadamsdc@statcounter.com,7bb36070f595e955c085f9c1bfec3fde38ab5871f0def63cf85fbde015585bf8,national,5
Rev,Lewis,Jimmy,Kinsman,Saint-Ambroise,5,Canada,G7P,1-(356)149-1293,jlewisdd@ehow.com,f84898f9008be891abebdceca82c0226f1bec3ea24c7fcc2710363c679a48fa1,Total,1
Rev,Gutierrez,Steven,Summit,Casselman,9,Canada,G8A,1-(715)387-2837,sgutierrezde@ezinearticles.com,e522323458e063cebe6399681a84bbb48ddccc0e99979f9efd7d046e40d8b3e1,leverage,1
Mrs,Hicks,Judith,Schmedeman,Fort Macleod,8,Canada,V6S,1-(173)106-0739,jhicksdf@domainmarket.com,8a1112c53dae2745000ca09f884fdc358260a8a6e884482b9e5fde8090ae5270,logistical,4
Rev,Alexander,Nancy,American Ash,Richibucto,9,Canada,E4W,1-(641)582-1714,nalexanderdg@exblog.jp,b0c497167240e206c01ee654439db4717d749cac4d18ce08fb75bcabff5e7e68,optimizing,5
Dr,Ferguson,Larry,Burrows,Peachland,10,Canada,B3S,1-(575)979-6690,lfergusondh@tumblr.com,aa157f2e2c955f6aac6c4814f1c36dbbdfe2394d354fea69f4cd6836f415d15b,high-level,5
Ms,Stone,Roger,Ryan,Saint-Félicien,4,Canada,G8K,1-(809)176-9967,rstonedi@github.com,59746ac9351245e41d4e0a1cca1f7593242143df755fbf2d3b17a6a73055bb63,conglomeration,5
Ms,Carpenter,Helen,Chive,Winnipeg,1,Canada,R3L,1-(563)596-7788,hcarpenterdj@github.com,07e452aa3b845b3d457fbad5d6b0cdc919f88038354d0e689087a9c59760fb8e,approach,4
Mrs,Ramos,Eugene,Sauthoff,Killam,12,Canada,A0A,1-(677)297-2487,eramosdk@cisco.com,2e94f4336fdeb9c12cf0522ad26f4600fb4d55628aaee628c208d58b694f7ab2,background,1
Dr,Greene,William,Browning,Nipawin,2,Canada,V9B,1-(410)386-5037,wgreenedl@youku.com,226b59697bb63ad9a144115b0205d4d588701b4f963d1a70e9fde8218eff414a,Streamlined,3
Dr,Nguyen,Terry,Grim,Metchosin,9,Canada,V9C,1-(955)935-7108,tnguyendm@imgur.com,09de9acfc7a221a94ec5451f60a7b04f59a44a3f3779f77667a66c565dc083a3,encryption,5
Mrs,Morgan,Denise,Sunnyside,Saint-Augustin-de-Desmaures,12,Canada,G3A,1-(383)618-9583,dmorgandn@deliciousdays.com,012041e2383c7583fa8607944120f24477b6e5e0119d0cda51d8bb00ab4caa50,Monitored,4
Rev,Berry,David,Dorton,Dollard-Des Ormeaux,5,Canada,H9P,1-(574)726-2489,dberrydo@elegantthemes.com,b4dddbfd9cab0e3b421809e9056c92179e4a5f485173e61d8414ab3f4c9f494e,architecture,1
Honorable,Wilson,Ronald,Mosinee,Maple Ridge,13,Canada,V2X,1-(368)663-6239,rwilsondp@studiopress.com,6c40cf668ccfe765ca9a957deae9c032ef9e7ca18de79b10a6329b10a8483468,knowledge base,2
Ms,Sims,Rebecca,Pearson,Fairview,6,Canada,L1M,1-(463)889-3127,rsimsdq@jigsy.com,e0fb36acdd7b3484cea1b52c0c2a741b70ddef4893774fa743f5190ba6ce861e,workforce,4
Mr,Diaz,David,Eastwood,Plessisville,6,Canada,G6L,1-(872)797-7558,ddiazdr@prnewswire.com,da9db1861bcb89bb89040439045936037562cf229e1f7506a462c35f362324ce,standardization,4
Dr,Martin,Jason,Dryden,Oak Bay,8,Canada,V8S,1-(584)935-4107,jmartinds@about.com,ff6f31511b26f4d92775921ee5871874b300257a1fd6f1460de990e0aa9c0833,methodology,5
Dr,Hunt,Janice,Coolidge,Sarnia,2,Canada,N7V,1-(934)754-3522,jhuntdt@deviantart.com,ac2c2465db95f96fde7c72e18ed721e1d423953277e8e75a6b9f15bd84792da6,Multi-layered,3
Ms,Marshall,Lois,Anniversary,Delson,4,Canada,J5B,1-(406)162-4225,lmarshalldu@mysql.com,dabcd56c137b27b8e0af289d26a09e08760515de3bc420c2424b3be6e688b01f,internet solution,5
Ms,Knight,Johnny,Hoepker,Sparwood,2,Canada,M2J,1-(675)763-1482,jknightdv@admin.ch,f2e8a9289b90755f4e39626bb76645c5f128ca50a222dbe8b16755d46f5365e6,methodology,5
Rev,Ramos,David,Grayhawk,Midland,5,Canada,L4R,1-(945)508-6979,dramosdw@webeden.co.uk,bc5c8aabe2afb62d0d0a4456a6f5603d7bf9fdcb4e0e89c5b84e6947bcae6366,architecture,1
Mrs,Lawson,Heather,Summer Ridge,Selkirk,9,Canada,R1A,1-(378)104-3408,hlawsondx@edublogs.org,b78b2d413f550b5173c865b7b52ad4fb452a06e68d1fc6f90e4d1f0a339d4ac2,actuating,4
Honorable,Gibson,Marilyn,Fairview,Nackawic,7,Canada,E6G,1-(346)993-3045,mgibsondy@1688.com,56b8f7a1cc03f5650146d7753d42a0e4292b6eef8192ed1fafa39eb569423712,national,5
Dr,Adams,Elizabeth,Artisan,New-Richmond,2,Canada,J7R,1-(808)563-1013,eadamsdz@clickbank.net,556372a3a21d27690bb374b5778e0e77e485a505f3429abf41613a36908a3fe0,Face to face,2
Ms,Lopez,Randy,Corry,Langenburg,6,Canada,V7P,1-(319)373-4318,rlopeze0@bbc.co.uk,9e4e7b35b59b859c815b1126c2fe93bb24460e4193d9ffc07ceb4fae60fe9b0e,full-range,4
Mr,Fox,Teresa,Little Fleur,Atikokan,7,Canada,K1Y,1-(684)143-7886,tfoxe1@soup.io,53a905f88a320997459819a707c4aab1af4e634b9b4e2c5515abcbc1ff7f90c7,explicit,4
Mr,Moreno,Nicholas,Canary,Iqaluit,4,Canada,K6K,1-(188)945-0553,nmorenoe2@squarespace.com,f006672d835f4e333ec36925c1c2150746c2a1b2e88095c09f343ed84332c04f,multimedia,5
Dr,Gray,Ruth,Lyons,Midland,12,Canada,L4R,1-(186)544-2804,rgraye3@mail.ru,ed437693c0c38d96e8d25976bf2b97831a1a2d82a7314f4db119120c9476ffec,Upgradable,1
Honorable,Elliott,Rachel,Nancy,Plessisville,5,Canada,G6L,1-(737)252-9793,relliotte4@seattletimes.com,710be8f4dab5c445e8738095a07effb455b4efe2d67d1a41e12d2da156712b5b,ability,5
Mr,Mccoy,Donald,Waxwing,Parrsboro,4,Canada,L2A,1-(777)132-2388,dmccoye5@bloomberg.com,ac08c5e0815be5fbceae63e44ce4ec8d49acca6a6bf67af5439047a402e7cc3e,neural-net,5
Mr,Brooks,Christopher,Spohn,Oliver,3,Canada,E5L,1-(837)330-5679,cbrookse6@loc.gov,befaba178953e0f5ae61ef0fc0085a2e82d10f6b921961fe1e9cf266c834454e,methodology,1
Dr,Jones,Nancy,Dottie,Middleton,2,Canada,K9V,1-(983)739-2798,njonese7@ihg.com,70021987120133803aaa236e524d64bc22c34b8ae7017a47a26b21bb1a192783,info-mediaries,4
